"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"2977042","남부골목 전통시장 고객주차장(구)","강서구 화곡동 797-7","NW","노외 주차장","1","시간제 주차장","02-2646-5656","0","미연계중","17","Y","유료","N","야간 미개방","1100","2000","1100","2000","0000","0000","2023-07-19 18:01:03","N","무료","Y","유료","60000","","0","60","500","10","0","0","0","0","0","",""
"2977342","서인사마당(구)","종로구 견지동 85-18","NW","노외 주차장","1","시간제 주차장","02-6048-1234","0","미연계중","40","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2023-07-04 15:07:29","N","무료","N","무료","","","500","5","500","5","0","0","0","0","","",""
"2978129","상계2동 공영주차장(구)","노원구 상계동 373-13","NW","노외 주차장","1","시간제 주차장","02-931-2758","0","미연계중","94","Y","유료","N","야간 미개방","0900","1900","0900","1800","0000","0000","2026-04-01 15:43:56","N","무료","Y","유료","100000","","150","5","150","5","0","0","0","0","11000","",""
"2980921","등촌 2-1 공영주차장(구)","강서구 등촌동 531-5","NW","노외 주차장","1","시간제 주차장","02-2065-1575","0","미연계중","110","Y","유료","N","야간 미개방","0900","1800","","","","","2023-07-19 17:11:57","Y","유료","Y","유료","50000","","50","5","","","0","0","0","0","2000","",""
"2982857","난곡동 제1공영주차장(구)","관악구 신림동 626-82","NW","노외 주차장","3","시간제 + 거주자 주차장","02-2081-2600","0","미연계중","119","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2026-03-30 17:17:54","N","무료","N","무료","0","","50","5","","","0","0","0","0","","",""
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5693537","126.8806544"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5696987","126.8808874"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5691472","126.8804551"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5685592","126.8800015"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.569084","126.8804153"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5687924","126.8801946"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5705096","126.8816614"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5692006","126.880541"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5695213","126.8807678"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5687924","126.8801241"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.568052","126.879504"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.568738","126.880094"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5683235","126.8797624"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5694266","126.8807096"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5689382","126.8802804"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5688532","126.8802191"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.569808","126.8810069"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5686515","126.8800382"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5694655","126.8807157"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5684717","126.8799187"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5698736","126.8810743"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5683964","126.8798482"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5687487","126.8800812"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5699368","126.8811357"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.569985","126.881192"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5690063","126.8803356"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5697449","126.8809425"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.572143","126.883038"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.568151","126.8795938"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5696477","126.8808567"
"2983079","난지중앙로노상공영주차장(시)","마포구 상암동 481-94 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2023-07-05 20:23:20","N","무료","N","무료","","1144012700003","150","5","150","5","0","0","0","0","","37.5695869","126.8808015"
"2986891","광장공영주차장(구)","양천구 목동 907-19","NW","노외 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","42","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2023-08-30 11:00:32","N","무료","Y","유료","100000","","150","5","","","0","0","0","0","","",""
